order_id,date,product_id,customer_id,quantity
ORD-04485,23/01/2025,P077,CUST-370,1
ORD-05639,23/01/2025,P019,CUST-319,2
ORD-05640,23/01/2025,P022,CUST-350,1
ORD-09673,23/01/2025,P060,CUST-184,2
ORD-06311,23/01/2025,P077,CUST-099,1
ORD-09042,23/01/2025,P071,CUST-406,1
ORD-00117,23/01/2025,P092,CUST-244,1
ORD-08660,23/01/2025,P065,CUST-274,2
ORD-06808,23/01/2025,P077,CUST-141,1
ORD-06317,23/01/2025,P055,CUST-007,1
ORD-07875,23/01/2025,P075,CUST-055,2
ORD-03886,23/01/2025,P001,CUST-439,1
ORD-09458,23/01/2025,P026,CUST-261,1
ORD-08975,23/01/2025,P019,CUST-170,2
ORD-09276,23/01/2025,P100,CUST-370,1
ORD-06704,23/01/2025,P055,CUST-328,1
ORD-05902,23/01/2025,P051,CUST-238,1
ORD-07015,23/01/2025,P054,CUST-359,1
ORD-08117,23/01/2025,P054,CUST-395,2
ORD-04618,24/01/2025,P022,CUST-313,1
ORD-07483,24/01/2025,P007,CUST-158,1
ORD-02222,24/01/2025,P090,CUST-241,2
ORD-01628,24/01/2025,P007,CUST-224,1
ORD-00844,24/01/2025,P009,CUST-234,1
ORD-05467,24/01/2025,P048,CUST-260,1
ORD-01085,24/01/2025,P027,CUST-273,1
ORD-00412,24/01/2025,P054,CUST-477,2
ORD-06498,24/01/2025,P006,CUST-313,3
ORD-07264,24/01/2025,P026,CUST-100,1
ORD-09145,24/01/2025,P077,CUST-164,1
ORD-08241,24/01/2025,P009,CUST-213,1
ORD-04891,24/01/2025,P034,CUST-190,1
ORD-05516,24/01/2025,P028,CUST-238,1
ORD-06162,24/01/2025,P054,CUST-423,1
ORD-07404,24/01/2025,P074,CUST-461,1
ORD-06541,24/01/2025,P007,CUST-406,1
ORD-03862,24/01/2025,P032,CUST-373,2
ORD-01461,24/01/2025,P042,CUST-111,1
ORD-03461,24/01/2025,P074,CUST-202,1
ORD-05751,24/01/2025,P089,CUST-033,1
ORD-09872,24/01/2025,P022,CUST-361,1
ORD-03053,24/01/2025,P091,CUST-406,2
ORD-09624,24/01/2025,P084,CUST-159,4
ORD-07818,24/01/2025,P075,CUST-404,1
ORD-06356,25/01/2025,P061,CUST-486,1
ORD-05002,25/01/2025,P030,CUST-111,1
ORD-01963,25/01/2025,P083,CUST-141,1
ORD-05033,25/01/2025,P088,CUST-301,3
ORD-05167,25/01/2025,P099,CUST-336,3
ORD-09248,25/01/2025,P048,CUST-381,1
ORD-04186,25/01/2025,P075,CUST-058,4
ORD-03923,25/01/2025,P073,CUST-038,4
ORD-03665,25/01/2025,P010,CUST-092,1
ORD-07093,25/01/2025,P088,CUST-182,4
ORD-07967,25/01/2025,P066,CUST-477,1
ORD-08858,25/01/2025,P024,CUST-218,2
ORD-07459,25/01/2025,P025,CUST-491,1
ORD-08148,25/01/2025,P020,CUST-439,1
ORD-01864,25/01/2025,P093,CUST-419,1
ORD-04351,26/01/2025,P010,CUST-053,2
ORD-00371,26/01/2025,P032,CUST-121,1
ORD-05502,26/01/2025,P026,CUST-128,4
ORD-05011,26/01/2025,P090,CUST-368,1
ORD-03366,26/01/2025,P079,CUST-246,2
ORD-07809,26/01/2025,P056,CUST-369,1
ORD-05942,26/01/2025,P020,CUST-396,1
ORD-03300,26/01/2025,P043,CUST-004,1
ORD-03524,26/01/2025,P010,CUST-080,1
ORD-08921,26/01/2025,P018,CUST-224,1
ORD-07878,26/01/2025,P049,CUST-232,1
ORD-05641,26/01/2025,P074,CUST-227,1
ORD-01123,26/01/2025,P008,CUST-145,1
ORD-07715,26/01/2025,P027,CUST-148,1
ORD-05761,26/01/2025,P010,CUST-305,1
ORD-02025,26/01/2025,P061,CUST-347,1
ORD-04724,26/01/2025,P037,CUST-288,1
ORD-07504,26/01/2025,P076,CUST-259,1
ORD-03357,26/01/2025,P035,CUST-038,3
ORD-02847,26/01/2025,P008,CUST-021,1
ORD-00224,26/01/2025,P096,CUST-327,1
ORD-02077,26/01/2025,P080,CUST-312,1
ORD-03656,26/01/2025,P007,CUST-236,1
ORD-04573,26/01/2025,P070,CUST-008,1
ORD-07971,27/01/2025,P021,CUST-311,1
ORD-03693,27/01/2025,P020,CUST-170,1
ORD-01230,27/01/2025,P011,CUST-106,1
ORD-00981,27/01/2025,P073,CUST-238,4
ORD-08887,27/01/2025,P040,CUST-194,1
ORD-05934,27/01/2025,P050,CUST-454,1
ORD-06336,27/01/2025,P062,CUST-145,2
ORD-03668,27/01/2025,P052,CUST-500,2
ORD-03751,27/01/2025,P015,CUST-097,1
ORD-05503,27/01/2025,P028,CUST-346,2
ORD-05634,27/01/2025,P056,CUST-068,1
ORD-01320,27/01/2025,P030,CUST-237,1
ORD-06026,27/01/2025,P036,CUST-451,1
ORD-08455,27/01/2025,P071,CUST-312,1
ORD-01533,27/01/2025,P003,CUST-015,1
ORD-02849,27/01/2025,P049,CUST-200,1
ORD-06644,27/01/2025,P027,CUST-164,1
ORD-03981,27/01/2025,P086,CUST-100,1
ORD-01675,27/01/2025,P050,CUST-174,4
ORD-05005,27/01/2025,P080,CUST-439,3
ORD-07802,27/01/2025,P059,CUST-351,1
ORD-04880,27/01/2025,P031,CUST-197,1
ORD-02886,27/01/2025,P067,CUST-042,1
ORD-09269,27/01/2025,P026,CUST-320,1
ORD-08724,27/01/2025,P074,CUST-392,1
ORD-07240,27/01/2025,P002,CUST-239,1
ORD-00307,27/01/2025,P047,CUST-292,1
ORD-07267,27/01/2025,P076,CUST-272,1
ORD-07674,27/01/2025,P090,CUST-409,4
ORD-04699,27/01/2025,P006,CUST-243,1
ORD-00537,27/01/2025,P026,CUST-130,5
ORD-03795,27/01/2025,P011,CUST-352,1
ORD-00291,28/01/2025,P046,CUST-019,2
ORD-06403,28/01/2025,P014,CUST-069,2
ORD-06012,28/01/2025,P026,CUST-077,1
ORD-06814,28/01/2025,P023,CUST-419,1
ORD-03891,28/01/2025,P012,CUST-219,2
ORD-07571,28/01/2025,P088,CUST-423,1
ORD-04822,28/01/2025,P050,CUST-310,1
ORD-08879,28/01/2025,P030,CUST-402,3
ORD-06316,28/01/2025,P018,CUST-146,1
ORD-07685,28/01/2025,P013,CUST-418,2
ORD-08231,28/01/2025,P096,CUST-229,1
ORD-06305,28/01/2025,P053,CUST-378,4
ORD-04220,28/01/2025,P027,CUST-052,1
ORD-00927,28/01/2025,P051,CUST-492,1
ORD-03223,28/01/2025,P025,CUST-272,2
ORD-08754,28/01/2025,P089,CUST-383,1
ORD-07101,28/01/2025,P051,CUST-047,1
ORD-06145,28/01/2025,P020,CUST-217,1
ORD-08966,28/01/2025,P046,CUST-083,1
ORD-09430,28/01/2025,P018,CUST-215,3
ORD-02915,28/01/2025,P038,CUST-219,1
ORD-00379,28/01/2025,P094,CUST-262,2
ORD-09128,28/01/2025,P037,CUST-125,3
ORD-09123,28/01/2025,P081,CUST-260,3
ORD-08808,29/01/2025,P024,CUST-250,1
ORD-03944,29/01/2025,P090,CUST-196,3
ORD-09501,29/01/2025,P022,CUST-481,1
ORD-07952,29/01/2025,P085,CUST-330,1
ORD-09131,29/01/2025,P066,CUST-327,1
ORD-03100,29/01/2025,P030,CUST-198,1
ORD-08335,29/01/2025,P050,CUST-118,1
ORD-04281,29/01/2025,P066,CUST-103,1
ORD-08224,29/01/2025,P098,CUST-131,1
ORD-07807,29/01/2025,P039,CUST-313,1
ORD-05528,29/01/2025,P088,CUST-091,1
ORD-00380,29/01/2025,P044,CUST-047,3
ORD-01208,29/01/2025,P036,CUST-332,3
ORD-05038,29/01/2025,P047,CUST-342,1
ORD-03333,29/01/2025,P033,CUST-347,1
ORD-01033,29/01/2025,P007,CUST-330,3
ORD-06984,29/01/2025,P059,CUST-133,1
ORD-01664,29/01/2025,P093,CUST-438,1
ORD-00409,29/01/2025,P043,CUST-191,1
ORD-08989,29/01/2025,P024,CUST-249,1
ORD-01042,29/01/2025,P058,CUST-316,4
ORD-00764,29/01/2025,P056,CUST-211,2
ORD-00457,29/01/2025,P053,CUST-059,1
ORD-02546,29/01/2025,P015,CUST-156,4
ORD-03683,29/01/2025,P033,CUST-470,3
ORD-08988,29/01/2025,P080,CUST-282,3
ORD-00253,29/01/2025,P021,CUST-072,5
ORD-05471,29/01/2025,P019,CUST-017,1
ORD-02241,29/01/2025,P001,CUST-431,2
ORD-08372,29/01/2025,P068,CUST-076,4
ORD-07591,29/01/2025,P066,CUST-464,1
ORD-07335,29/01/2025,P068,CUST-294,4
ORD-04289,29/01/2025,P080,CUST-160,1
ORD-04290,29/01/2025,P007,CUST-178,1
ORD-07155,29/01/2025,P076,CUST-438,1
ORD-01817,29/01/2025,P089,CUST-348,1
ORD-04867,29/01/2025,P056,CUST-101,1
ORD-01289,29/01/2025,P057,CUST-409,1
ORD-04670,30/01/2025,P075,CUST-380,1
ORD-04705,30/01/2025,P042,CUST-006,4
ORD-06339,30/01/2025,P069,CUST-318,1
ORD-09592,30/01/2025,P034,CUST-247,1
ORD-03374,30/01/2025,P057,CUST-023,3
ORD-03853,30/01/2025,P036,CUST-127,1
ORD-03168,30/01/2025,P054,CUST-030,1
ORD-00439,30/01/2025,P017,CUST-215,1
ORD-04781,30/01/2025,P090,CUST-466,1
ORD-03803,30/01/2025,P045,CUST-190,1
ORD-04688,30/01/2025,P020,CUST-453,2
ORD-03983,30/01/2025,P058,CUST-290,1
ORD-05867,30/01/2025,P037,CUST-165,1
ORD-02340,30/01/2025,P100,CUST-463,1
ORD-00842,30/01/2025,P005,CUST-062,1
ORD-07137,30/01/2025,P066,CUST-131,1
ORD-00355,30/01/2025,P092,CUST-444,1
ORD-01781,30/01/2025,P038,CUST-068,1
ORD-00152,30/01/2025,P046,CUST-104,4
ORD-00320,30/01/2025,P057,CUST-340,1
ORD-00598,30/01/2025,P050,CUST-021,1
ORD-08315,30/01/2025,P040,CUST-418,1
ORD-01136,30/01/2025,P022,CUST-146,1
ORD-06620,30/01/2025,P088,CUST-402,1
ORD-01125,30/01/2025,P074,CUST-078,1
ORD-06735,30/01/2025,P018,CUST-062,1
ORD-06680,30/01/2025,P078,CUST-280,5
ORD-08622,30/01/2025,P100,CUST-084,1
ORD-08941,30/01/2025,P058,CUST-059,1
ORD-05213,30/01/2025,P013,CUST-309,1
ORD-05322,30/01/2025,P013,CUST-007,1
ORD-09317,30/01/2025,P010,CUST-378,1
ORD-03004,30/01/2025,P076,CUST-376,1
ORD-06734,30/01/2025,P052,CUST-354,1
ORD-09114,30/01/2025,P098,CUST-130,1
ORD-03273,30/01/2025,P084,CUST-165,1
ORD-05930,31/01/2025,P093,CUST-223,1
ORD-03277,31/01/2025,P057,CUST-317,1
ORD-05274,31/01/2025,P089,CUST-490,2
ORD-04534,31/01/2025,P043,CUST-094,1
ORD-05707,31/01/2025,P045,CUST-043,4
ORD-00194,31/01/2025,P067,CUST-231,1
ORD-04513,31/01/2025,P030,CUST-404,2
ORD-06057,31/01/2025,P081,CUST-317,2
ORD-00839,31/01/2025,P088,CUST-065,4
ORD-05605,31/01/2025,P030,CUST-129,2
ORD-09435,31/01/2025,P012,CUST-330,1
ORD-03347,31/01/2025,P080,CUST-341,4
ORD-08639,31/01/2025,P085,CUST-368,1
ORD-01715,31/01/2025,P059,CUST-181,1
ORD-04955,31/01/2025,P056,CUST-142,1
ORD-00066,31/01/2025,P015,CUST-462,4
ORD-09642,31/01/2025,P013,CUST-292,1
ORD-03722,31/01/2025,P072,CUST-154,1
ORD-00037,31/01/2025,P028,CUST-171,1
ORD-00942,31/01/2025,P088,CUST-287,2
ORD-03384,31/01/2025,P058,CUST-185,1
ORD-07854,31/01/2025,P071,CUST-456,1
ORD-07218,31/01/2025,P041,CUST-315,1
ORD-09629,31/01/2025,P061,CUST-234,1
ORD-02038,31/01/2025,P036,CUST-483,1
ORD-04252,31/01/2025,P078,CUST-434,1
ORD-00093,31/01/2025,P027,CUST-356,3
ORD-05664,31/01/2025,P076,CUST-038,1
ORD-03413,31/01/2025,P086,CUST-109,1
ORD-06975,31/01/2025,P061,CUST-204,1
ORD-07092,31/01/2025,P006,CUST-295,2
ORD-08134,31/01/2025,P006,CUST-019,1
ORD-02857,31/01/2025,P021,CUST-024,1
ORD-00744,31/01/2025,P049,CUST-030,1
ORD-05687,31/01/2025,P029,CUST-336,1
ORD-09360,31/01/2025,P075,CUST-005,3
ORD-03490,31/01/2025,P063,CUST-265,1
ORD-05415,01/02/2025,P034,CUST-381,1
ORD-04774,01/02/2025,P086,CUST-452,1
ORD-09011,01/02/2025,P003,CUST-343,1
ORD-02890,01/02/2025,P022,CUST-241,1
ORD-02136,01/02/2025,P095,CUST-188,1
ORD-08268,01/02/2025,P040,CUST-440,1
ORD-08141,01/02/2025,P025,CUST-303,1
ORD-05560,01/02/2025,P051,CUST-370,1
ORD-02670,01/02/2025,P043,CUST-320,1
ORD-01483,01/02/2025,P044,CUST-400,1
ORD-00193,01/02/2025,P088,CUST-474,1
ORD-00863,01/02/2025,P095,CUST-155,1
ORD-05595,01/02/2025,P078,CUST-160,2
ORD-00861,01/02/2025,P078,CUST-272,3
ORD-05123,01/02/2025,P090,CUST-012,2
ORD-04951,01/02/2025,P019,CUST-405,1
ORD-05459,01/02/2025,P071,CUST-033,1
ORD-00734,01/02/2025,P083,CUST-149,4
ORD-00055,01/02/2025,P004,CUST-005,1
ORD-02169,01/02/2025,P036,CUST-346,1
ORD-01557,01/02/2025,P056,CUST-378,1
ORD-00685,01/02/2025,P037,CUST-364,3
ORD-02694,01/02/2025,P086,CUST-294,2
ORD-01519,01/02/2025,P022,CUST-145,1
ORD-06114,01/02/2025,P079,CUST-205,5
ORD-05156,01/02/2025,P094,CUST-409,2
ORD-01601,01/02/2025,P061,CUST-258,2
ORD-07485,01/02/2025,P080,CUST-481,1
ORD-00282,02/02/2025,P005,CUST-234,3
ORD-07282,02/02/2025,P052,CUST-212,1
ORD-00554,02/02/2025,P077,CUST-240,1
ORD-02108,02/02/2025,P030,CUST-345,1
ORD-06630,02/02/2025,P058,CUST-180,2
ORD-07385,02/02/2025,P011,CUST-124,3
ORD-01492,02/02/2025,P078,CUST-069,3
ORD-08651,02/02/2025,P010,CUST-358,1
ORD-03478,02/02/2025,P010,CUST-483,1
ORD-00868,02/02/2025,P069,CUST-080,2
ORD-09753,02/02/2025,P035,CUST-321,1
ORD-04755,02/02/2025,P093,CUST-425,1
ORD-00076,02/02/2025,P078,CUST-159,1
ORD-01547,02/02/2025,P033,CUST-442,1
ORD-05938,02/02/2025,P006,CUST-254,2
ORD-03525,02/02/2025,P066,CUST-245,1
ORD-01727,02/02/2025,P088,CUST-171,2
ORD-01438,02/02/2025,P026,CUST-292,1
ORD-06515,02/02/2025,P023,CUST-072,1
ORD-00929,02/02/2025,P077,CUST-158,4
ORD-03995,02/02/2025,P057,CUST-194,3
ORD-02100,02/02/2025,P030,CUST-247,3
ORD-03118,02/02/2025,P018,CUST-406,1
ORD-08888,02/02/2025,P035,CUST-317,1
ORD-03197,02/02/2025,P083,CUST-442,3
ORD-07702,02/02/2025,P038,CUST-078,1
ORD-09553,02/02/2025,P060,CUST-280,4
ORD-07112,02/02/2025,P029,CUST-065,3
ORD-06580,02/02/2025,P041,CUST-057,1
ORD-00203,03/02/2025,P027,CUST-194,1
ORD-04450,03/02/2025,P091,CUST-287,1
ORD-01073,03/02/2025,P097,CUST-079,1
ORD-00063,03/02/2025,P023,CUST-473,1
ORD-03564,03/02/2025,P053,CUST-101,1
ORD-04602,03/02/2025,P026,CUST-489,1
ORD-05463,03/02/2025,P040,CUST-091,1
ORD-04568,03/02/2025,P059,CUST-307,1
ORD-07961,03/02/2025,P076,CUST-012,1
ORD-02232,03/02/2025,P036,CUST-147,1
ORD-08093,03/02/2025,P014,CUST-368,2
ORD-08175,03/02/2025,P008,CUST-469,1
ORD-07313,03/02/2025,P009,CUST-250,2
ORD-05549,03/02/2025,P028,CUST-095,1
ORD-06196,03/02/2025,P052,CUST-003,1
ORD-06467,03/02/2025,P051,CUST-227,1
ORD-09561,03/02/2025,P093,CUST-313,1
ORD-03712,03/02/2025,P018,CUST-417,1
ORD-03711,03/02/2025,P024,CUST-439,1
ORD-08965,03/02/2025,P027,CUST-475,1
ORD-06733,03/02/2025,P069,CUST-404,1
ORD-02519,03/02/2025,P076,CUST-232,1
ORD-01681,03/02/2025,P074,CUST-185,1
ORD-05522,03/02/2025,P046,CUST-344,2
ORD-09612,03/02/2025,P003,CUST-026,2
ORD-02288,03/02/2025,P011,CUST-469,4
ORD-05896,03/02/2025,P045,CUST-349,1
ORD-07175,03/02/2025,P053,CUST-417,1
ORD-09417,03/02/2025,P020,CUST-424,1
ORD-08289,04/02/2025,P014,CUST-273,2
ORD-01705,04/02/2025,P054,CUST-421,1
ORD-01328,04/02/2025,P038,CUST-474,1
ORD-09462,04/02/2025,P062,CUST-153,2
ORD-01639,04/02/2025,P099,CUST-322,3
ORD-03955,04/02/2025,P066,CUST-310,1
ORD-06886,04/02/2025,P023,CUST-272,1
ORD-00752,04/02/2025,P061,CUST-157,3
ORD-08631,04/02/2025,P020,CUST-233,1
ORD-06200,04/02/2025,P054,CUST-007,1
ORD-06274,04/02/2025,P084,CUST-351,1
ORD-09111,04/02/2025,P038,CUST-056,1
ORD-08270,04/02/2025,P089,CUST-173,1
ORD-00029,04/02/2025,P018,CUST-388,2
ORD-04758,04/02/2025,P100,CUST-357,3
ORD-00565,04/02/2025,P037,CUST-250,1
ORD-03003,04/02/2025,P015,CUST-413,1
ORD-09995,04/02/2025,P073,CUST-072,1
ORD-02429,04/02/2025,P075,CUST-044,1
ORD-05918,04/02/2025,P029,CUST-034,2
ORD-05928,04/02/2025,P073,CUST-086,1
ORD-06236,04/02/2025,P095,CUST-022,1
ORD-05796,04/02/2025,P089,CUST-324,2
ORD-06246,04/02/2025,P097,CUST-332,1
ORD-02678,04/02/2025,P100,CUST-073,1
ORD-06330,05/02/2025,P078,CUST-168,3
ORD-07675,05/02/2025,P076,CUST-408,1
ORD-08237,05/02/2025,P039,CUST-461,1
ORD-05092,05/02/2025,P032,CUST-411,2
ORD-09192,05/02/2025,P001,CUST-053,1
ORD-05950,05/02/2025,P067,CUST-404,1
ORD-08773,05/02/2025,P022,CUST-121,1
ORD-02376,05/02/2025,P001,CUST-082,1
ORD-03268,05/02/2025,P040,CUST-455,1
ORD-06911,05/02/2025,P080,CUST-499,3
ORD-02785,05/02/2025,P020,CUST-018,2
ORD-03295,05/02/2025,P017,CUST-351,1
ORD-06669,05/02/2025,P072,CUST-264,2
ORD-09639,05/02/2025,P008,CUST-380,1
ORD-04848,05/02/2025,P046,CUST-306,1
ORD-08183,05/02/2025,P069,CUST-072,1
ORD-02799,05/02/2025,P050,CUST-102,1
ORD-00873,05/02/2025,P058,CUST-039,1
ORD-03822,05/02/2025,P009,CUST-005,1
ORD-08666,05/02/2025,P087,CUST-169,2
ORD-09866,05/02/2025,P051,CUST-068,1
ORD-05355,05/02/2025,P009,CUST-105,1
ORD-06319,05/02/2025,P055,CUST-269,1
ORD-00354,05/02/2025,P064,CUST-254,1
ORD-05720,05/02/2025,P030,CUST-127,1
ORD-09736,05/02/2025,P031,CUST-265,2
ORD-04026,05/02/2025,P024,CUST-044,1
ORD-05737,05/02/2025,P050,CUST-049,1
ORD-04569,05/02/2025,P087,CUST-226,1
ORD-01194,05/02/2025,P042,CUST-297,1
ORD-00172,05/02/2025,P067,CUST-319,3
ORD-09940,05/02/2025,P018,CUST-243,1
ORD-04984,05/02/2025,P095,CUST-452,1
ORD-09442,05/02/2025,P066,CUST-491,2
ORD-08106,06/02/2025,P064,CUST-152,4
ORD-07770,06/02/2025,P093,CUST-274,2
ORD-00719,06/02/2025,P060,CUST-490,1
ORD-02943,06/02/2025,P028,CUST-257,1
ORD-08069,06/02/2025,P003,CUST-144,1
ORD-02116,06/02/2025,P098,CUST-191,3
ORD-05490,06/02/2025,P094,CUST-133,1
ORD-08848,06/02/2025,P097,CUST-180,2
ORD-08566,06/02/2025,P016,CUST-131,1
ORD-06197,06/02/2025,P072,CUST-345,1
ORD-06257,06/02/2025,P023,CUST-386,3
ORD-03776,06/02/2025,P030,CUST-186,1
ORD-02583,06/02/2025,P008,CUST-116,1
ORD-06277,06/02/2025,P061,CUST-113,1
ORD-05455,06/02/2025,P045,CUST-136,2
ORD-05531,06/02/2025,P048,CUST-261,1
ORD-04509,06/02/2025,P025,CUST-321,1
ORD-02304,06/02/2025,P056,CUST-342,3
ORD-01926,06/02/2025,P097,CUST-010,2
ORD-08053,06/02/2025,P064,CUST-027,1
ORD-07399,06/02/2025,P035,CUST-478,1
ORD-09353,06/02/2025,P029,CUST-286,3
ORD-04428,06/02/2025,P035,CUST-430,1
ORD-08504,07/02/2025,P040,CUST-450,1
ORD-09268,07/02/2025,P029,CUST-375,2
ORD-03646,07/02/2025,P038,CUST-398,2
ORD-05826,07/02/2025,P066,CUST-478,3
ORD-04112,07/02/2025,P024,CUST-316,1
ORD-05895,07/02/2025,P045,CUST-206,3
ORD-05289,07/02/2025,P095,CUST-140,1
ORD-02587,07/02/2025,P050,CUST-434,1
ORD-01283,07/02/2025,P022,CUST-489,1
ORD-05171,07/02/2025,P012,CUST-126,1
ORD-09556,07/02/2025,P049,CUST-140,1
ORD-04434,07/02/2025,P096,CUST-205,4
ORD-08170,07/02/2025,P093,CUST-249,1
ORD-02295,07/02/2025,P054,CUST-169,1
ORD-02473,07/02/2025,P015,CUST-302,1
ORD-03885,07/02/2025,P096,CUST-041,1
ORD-08164,07/02/2025,P007,CUST-250,1
ORD-08565,07/02/2025,P068,CUST-224,1
ORD-01505,07/02/2025,P024,CUST-259,1
ORD-06503,07/02/2025,P048,CUST-185,1
ORD-09671,07/02/2025,P025,CUST-011,4
ORD-03363,07/02/2025,P073,CUST-240,4
ORD-02955,07/02/2025,P025,CUST-155,1
ORD-07161,07/02/2025,P045,CUST-165,1
ORD-07360,07/02/2025,P086,CUST-202,1
ORD-06544,07/02/2025,P004,CUST-355,2
ORD-06089,08/02/2025,P046,CUST-143,1
ORD-00907,08/02/2025,P034,CUST-282,1
ORD-06664,08/02/2025,P051,CUST-474,2
ORD-09153,08/02/2025,P034,CUST-332,1
ORD-05521,08/02/2025,P063,CUST-238,1
ORD-09667,08/02/2025,P052,CUST-053,2
ORD-07644,08/02/2025,P086,CUST-101,4
ORD-08579,08/02/2025,P065,CUST-010,1
ORD-05211,08/02/2025,P005,CUST-318,2
ORD-06790,08/02/2025,P042,CUST-232,1
ORD-05457,08/02/2025,P059,CUST-037,1
ORD-06156,08/02/2025,P070,CUST-083,1
ORD-03621,08/02/2025,P055,CUST-279,1
ORD-02861,08/02/2025,P009,CUST-191,1
ORD-05929,08/02/2025,P089,CUST-475,1
ORD-02482,08/02/2025,P027,CUST-419,1
ORD-05700,08/02/2025,P019,CUST-185,1
ORD-05894,08/02/2025,P092,CUST-268,1
ORD-01012,08/02/2025,P055,CUST-119,4
ORD-08400,08/02/2025,P020,CUST-078,4
ORD-06648,08/02/2025,P068,CUST-154,1
ORD-08698,08/02/2025,P029,CUST-461,1
ORD-01871,08/02/2025,P027,CUST-425,3
ORD-04047,08/02/2025,P037,CUST-396,1
ORD-01446,08/02/2025,P092,CUST-326,2
ORD-09314,08/02/2025,P067,CUST-090,1
ORD-08610,09/02/2025,P010,CUST-275,1
ORD-00783,09/02/2025,P043,CUST-415,1
ORD-08429,09/02/2025,P042,CUST-263,2
ORD-06803,09/02/2025,P056,CUST-234,3
ORD-07996,09/02/2025,P009,CUST-080,1
ORD-09726,09/02/2025,P067,CUST-164,1
ORD-04466,09/02/2025,P055,CUST-067,4
ORD-07558,09/02/2025,P060,CUST-389,1
ORD-09083,09/02/2025,P014,CUST-497,2
ORD-08239,09/02/2025,P011,CUST-229,1
ORD-04741,09/02/2025,P042,CUST-163,1
ORD-01445,09/02/2025,P016,CUST-339,1
ORD-04657,09/02/2025,P097,CUST-152,5
ORD-05548,09/02/2025,P059,CUST-179,2
ORD-07787,09/02/2025,P048,CUST-442,1
ORD-02916,09/02/2025,P041,CUST-396,1
ORD-04558,09/02/2025,P080,CUST-062,1
ORD-05176,09/02/2025,P045,CUST-125,2
ORD-00997,09/02/2025,P011,CUST-255,4
ORD-08073,09/02/2025,P100,CUST-150,3
ORD-09824,09/02/2025,P072,CUST-203,1
ORD-08864,09/02/2025,P040,CUST-380,1
ORD-09475,09/02/2025,P030,CUST-370,1
ORD-06224,10/02/2025,P048,CUST-098,1
ORD-06137,10/02/2025,P002,CUST-198,1
ORD-05805,10/02/2025,P058,CUST-015,1
ORD-03653,10/02/2025,P065,CUST-070,1
ORD-08757,10/02/2025,P035,CUST-177,1
ORD-07509,10/02/2025,P044,CUST-135,1
ORD-02518,10/02/2025,P042,CUST-331,5
ORD-04530,10/02/2025,P100,CUST-443,1
ORD-04502,10/02/2025,P084,CUST-233,1
ORD-01297,10/02/2025,P020,CUST-220,1
ORD-04494,10/02/2025,P091,CUST-316,1
ORD-07074,10/02/2025,P003,CUST-475,4
ORD-05835,10/02/2025,P084,CUST-329,1
ORD-03041,10/02/2025,P037,CUST-298,4
ORD-09905,10/02/2025,P086,CUST-173,1
ORD-00592,10/02/2025,P095,CUST-290,2
ORD-06332,10/02/2025,P076,CUST-194,1
ORD-00804,10/02/2025,P040,CUST-151,1
ORD-06588,10/02/2025,P011,CUST-278,1
ORD-05963,10/02/2025,P038,CUST-004,1
ORD-04202,10/02/2025,P019,CUST-332,1
ORD-09527,10/02/2025,P011,CUST-358,1
ORD-05391,10/02/2025,P002,CUST-445,1
ORD-07536,10/02/2025,P083,CUST-458,1
ORD-02261,10/02/2025,P037,CUST-387,1
ORD-08146,10/02/2025,P087,CUST-447,1
ORD-07994,10/02/2025,P036,CUST-286,1
ORD-04522,10/02/2025,P053,CUST-245,1
ORD-09942,10/02/2025,P074,CUST-338,1
ORD-05450,10/02/2025,P024,CUST-130,1
ORD-03375,11/02/2025,P070,CUST-288,1
ORD-05718,11/02/2025,P017,CUST-406,1
ORD-04854,11/02/2025,P004,CUST-045,1
ORD-00605,11/02/2025,P079,CUST-384,1
ORD-01423,11/02/2025,P092,CUST-209,1
ORD-09769,11/02/2025,P089,CUST-165,2
ORD-09040,11/02/2025,P039,CUST-153,2
ORD-00808,11/02/2025,P095,CUST-070,1
ORD-05988,11/02/2025,P077,CUST-265,1
ORD-06062,11/02/2025,P057,CUST-145,1
ORD-09358,11/02/2025,P074,CUST-353,1
ORD-05204,11/02/2025,P042,CUST-281,3
ORD-09486,11/02/2025,P053,CUST-001,1
ORD-02803,11/02/2025,P090,CUST-115,1
ORD-09302,11/02/2025,P028,CUST-389,1
ORD-07030,11/02/2025,P002,CUST-382,1
ORD-09125,11/02/2025,P100,CUST-213,1
ORD-06235,11/02/2025,P086,CUST-037,1
ORD-09998,11/02/2025,P059,CUST-466,2
ORD-05870,11/02/2025,P004,CUST-444,1
ORD-08192,11/02/2025,P028,CUST-484,4
ORD-07796,11/02/2025,P055,CUST-274,4
ORD-05186,11/02/2025,P023,CUST-028,2
ORD-06743,11/02/2025,P069,CUST-161,1
ORD-00241,11/02/2025,P016,CUST-406,1
ORD-04605,11/02/2025,P092,CUST-279,1
ORD-04662,12/02/2025,P039,CUST-190,1
ORD-05215,12/02/2025,P074,CUST-194,3
ORD-04887,12/02/2025,P058,CUST-182,3
ORD-07285,12/02/2025,P076,CUST-477,1
ORD-05591,12/02/2025,P094,CUST-165,1
ORD-08243,12/02/2025,P097,CUST-128,2
ORD-05592,12/02/2025,P018,CUST-026,1
ORD-08490,12/02/2025,P072,CUST-404,4
ORD-01145,12/02/2025,P085,CUST-307,2
ORD-03169,12/02/2025,P054,CUST-198,1
